Date,Open,High,Low,Close,Adj Close,Volume
2016-08-01,22.0,22.350000381469727,22.0,22.350000381469727,19.362823486328125,14695000
2016-08-02,22.399999618530273,22.75,22.350000381469727,22.700000762939453,19.666046142578125,28225000
2016-08-03,22.299999237060547,22.450000762939453,22.100000381469727,22.399999618530273,19.406139373779297,12840000
2016-08-04,22.399999618530273,22.450000762939453,22.200000762939453,22.399999618530273,19.406139373779297,9469000
2016-08-05,22.399999618530273,22.600000381469727,22.399999618530273,22.600000381469727,19.57941246032715,14935000
2016-08-08,22.600000381469727,22.700000762939453,22.399999618530273,22.700000762939453,19.666046142578125,10211000
2016-08-09,22.700000762939453,22.899999618530273,22.649999618530273,22.899999618530273,19.839313507080078,25703000
2016-08-10,22.850000381469727,22.950000762939453,22.700000762939453,22.950000762939453,19.882631301879883,16793000
2016-08-11,22.799999237060547,22.899999618530273,22.100000381469727,22.799999237060547,19.7526798248291,20745000
2016-08-12,22.75,22.799999237060547,22.649999618530273,22.799999237060547,19.7526798248291,12148000
2016-08-15,22.75,22.75,22.399999618530273,22.549999237060547,19.536094665527344,12009000
2016-08-16,22.600000381469727,22.75,22.549999237060547,22.75,19.709362030029297,18596000
2016-08-17,22.799999237060547,22.850000381469727,22.649999618530273,22.700000762939453,19.666046142578125,12677000
2016-08-18,22.899999618530273,23.25,22.899999618530273,22.899999618530273,19.839313507080078,31268000
2016-08-19,23.0,23.0,22.600000381469727,22.649999618530273,19.622726440429688,14941000
2016-08-22,22.600000381469727,22.649999618530273,22.399999618530273,22.450000762939453,19.449459075927734,16392000
2016-08-23,22.549999237060547,22.899999618530273,22.5,22.850000381469727,19.795997619628906,15537000
2016-08-24,22.799999237060547,22.799999237060547,22.600000381469727,22.600000381469727,19.57941246032715,6911000
2016-08-25,22.5,22.5,22.399999618530273,22.450000762939453,19.449459075927734,17285000
2016-08-26,22.399999618530273,22.600000381469727,22.399999618530273,22.450000762939453,19.449459075927734,10309000
2016-08-29,22.450000762939453,22.5,22.149999618530273,22.25,19.27618980407715,12114000
2016-08-30,22.350000381469727,22.600000381469727,22.299999237060547,22.399999618530273,19.406139373779297,17842000
2016-08-31,22.299999237060547,22.399999618530273,22.0,22.049999237060547,19.102920532226562,31602000
2016-09-01,22.0,22.0,21.700000762939453,21.850000381469727,18.929651260375977,16301000
2016-09-02,21.799999237060547,22.0,21.799999237060547,22.0,19.05960464477539,10494000
2016-09-05,22.049999237060547,22.350000381469727,22.049999237060547,22.350000381469727,19.362823486328125,11461000
2016-09-06,22.350000381469727,22.600000381469727,22.200000762939453,22.450000762939453,19.449459075927734,16252000
2016-09-07,22.600000381469727,22.799999237060547,22.549999237060547,22.700000762939453,19.666046142578125,22271000
2016-09-08,22.649999618530273,22.700000762939453,22.450000762939453,22.5,19.492774963378906,12045000
2016-09-09,22.450000762939453,22.450000762939453,22.299999237060547,22.299999237060547,19.31950569152832,11701000
2016-09-12,21.950000762939453,22.0,21.799999237060547,21.899999618530273,18.97296714782715,21316000
2016-09-13,21.850000381469727,21.950000762939453,21.600000381469727,21.700000762939453,18.799699783325195,16984000
2016-09-14,21.549999237060547,21.649999618530273,21.299999237060547,21.299999237060547,18.45315933227539,32088000
2016-09-19,21.5,21.700000762939453,21.5,21.600000381469727,18.71306610107422,13357000
2016-09-20,21.5,21.899999618530273,21.5,21.799999237060547,18.886333465576172,10082000
2016-09-21,21.899999618530273,22.0,21.75,21.950000762939453,19.016286849975586,15676000
2016-09-22,22.049999237060547,22.200000762939453,22.0,22.049999237060547,19.102920532226562,12413000
2016-09-23,22.200000762939453,22.200000762939453,22.0,22.149999618530273,19.189556121826172,13110000
2016-09-26,22.0,22.100000381469727,21.899999618530273,21.899999618530273,18.97296714782715,8332000
2016-09-27,21.899999618530273,21.899999618530273,21.899999618530273,21.899999618530273,18.97296714782715,0
2016-09-29,22.25,22.399999618530273,22.100000381469727,22.399999618530273,19.406139373779297,25647000
2016-09-30,22.299999237060547,22.350000381469727,22.049999237060547,22.200000762939453,19.232873916625977,21650000
2016-10-03,22.200000762939453,22.399999618530273,22.149999618530273,22.299999237060547,19.31950569152832,11399000
2016-10-04,22.299999237060547,22.350000381469727,22.149999618530273,22.299999237060547,19.31950569152832,9337000
2016-10-05,22.0,22.149999618530273,22.0,22.0,19.05960464477539,8090000
2016-10-06,22.0,22.149999618530273,22.0,22.049999237060547,19.102920532226562,9044000
2016-10-07,22.0,22.149999618530273,21.899999618530273,22.0,19.05960464477539,8470000
2016-10-11,22.149999618530273,22.149999618530273,21.850000381469727,22.0,19.05960464477539,12976000
2016-10-12,21.950000762939453,22.049999237060547,21.799999237060547,21.799999237060547,18.886333465576172,13280000
2016-10-13,21.799999237060547,21.899999618530273,21.700000762939453,21.700000762939453,18.799699783325195,19031000
2016-10-14,21.700000762939453,22.0,21.649999618530273,21.799999237060547,18.886333465576172,12979000
2016-10-17,21.700000762939453,21.850000381469727,21.299999237060547,21.75,18.843015670776367,15603000
2016-10-18,21.799999237060547,22.0,21.75,22.0,19.05960464477539,12435000
2016-10-19,22.0,22.25,22.0,22.25,19.27618980407715,17285000
2016-10-20,22.25,22.450000762939453,22.25,22.299999237060547,19.31950569152832,12707000
2016-10-21,22.350000381469727,22.450000762939453,21.75,22.200000762939453,19.232873916625977,29873000
2016-10-24,22.200000762939453,22.299999237060547,22.100000381469727,22.299999237060547,19.31950569152832,8226000
2016-10-25,22.299999237060547,22.5,22.049999237060547,22.450000762939453,19.449459075927734,16164000
2016-10-26,22.5,22.75,22.5,22.75,19.709362030029297,32170000
2016-10-27,22.75,22.950000762939453,22.649999618530273,22.700000762939453,19.666046142578125,23642000
2016-10-28,22.700000762939453,22.75,22.5,22.600000381469727,19.57941246032715,13690000
2016-10-31,22.450000762939453,22.850000381469727,22.25,22.799999237060547,19.7526798248291,18863000
2016-11-01,22.649999618530273,22.850000381469727,22.649999618530273,22.75,19.709362030029297,12568000
2016-11-02,22.549999237060547,22.649999618530273,22.350000381469727,22.399999618530273,19.406139373779297,10973000
2016-11-03,22.399999618530273,22.600000381469727,22.350000381469727,22.450000762939453,19.449459075927734,10444000
2016-11-04,22.5,22.600000381469727,22.450000762939453,22.600000381469727,19.57941246032715,10734000
2016-11-07,22.75,23.100000381469727,22.75,22.950000762939453,19.882631301879883,36743000
2016-11-08,23.049999237060547,23.700000762939453,23.049999237060547,23.700000762939453,20.532390594482422,58488000
2016-11-09,23.700000762939453,24.399999618530273,23.200000762939453,23.399999618530273,20.27248764038086,78584000
2016-11-10,24.299999237060547,24.649999618530273,24.149999618530273,24.600000381469727,21.312101364135742,102422000
2016-11-11,24.450000762939453,24.899999618530273,24.200000762939453,24.5,21.225465774536133,62989000
2016-11-14,24.350000381469727,24.549999237060547,24.049999237060547,24.399999618530273,21.13883399963379,37733000
2016-11-15,24.399999618530273,24.850000381469727,24.350000381469727,24.399999618530273,21.13883399963379,34318000
2016-11-16,24.399999618530273,24.450000762939453,23.950000762939453,24.049999237060547,20.83561134338379,28841000
2016-11-17,23.950000762939453,24.299999237060547,23.899999618530273,24.299999237060547,21.052196502685547,22179000
2016-11-18,24.100000381469727,24.25,23.899999618530273,24.049999237060547,20.83561134338379,18643000
