Date,Open,High,Low,Close,Adj Close,Volume
2016-08-01,114.0,116.0,114.0,115.0,93.59984588623047,7064000
2016-08-02,115.5,116.0,114.5,115.0,93.59984588623047,6487000
2016-08-03,114.0,116.0,114.0,115.5,94.00679779052734,4426000
2016-08-04,115.5,115.5,115.0,115.5,94.00679779052734,2828000
2016-08-05,115.5,116.0,115.0,115.0,93.59984588623047,5413000
2016-08-08,116.0,116.5,115.5,116.5,94.82071685791016,7381000
2016-08-09,116.0,117.0,115.5,116.5,94.82071685791016,8512000
2016-08-10,116.5,117.0,116.0,116.5,94.82071685791016,5822000
2016-08-11,115.5,116.5,115.5,116.5,94.82071685791016,9656000
2016-08-12,115.5,116.5,114.5,115.0,93.59984588623047,13582000
2016-08-15,115.5,116.0,115.0,115.5,94.00679779052734,6007000
2016-08-16,115.5,116.0,115.0,115.0,93.59984588623047,9299000
2016-08-17,115.0,115.5,113.5,113.5,92.37898254394531,19972000
2016-08-18,114.0,114.5,113.5,113.5,92.37898254394531,10105000
2016-08-19,113.5,114.5,113.0,113.5,92.37898254394531,14983000
2016-08-22,113.5,115.0,113.0,114.0,92.78593444824219,7154000
2016-08-23,115.0,116.0,114.5,115.0,93.59984588623047,7101000
2016-08-24,115.0,116.0,114.5,115.5,94.00679779052734,5127000
2016-08-25,115.5,116.5,115.5,116.5,94.82071685791016,8425000
2016-08-26,116.0,117.0,116.0,116.0,94.41376495361328,4286000
2016-08-29,116.5,116.5,115.0,115.5,94.00679779052734,5938000
2016-08-30,115.0,116.0,115.0,115.0,93.59984588623047,5730000
2016-08-31,115.0,115.5,114.0,114.5,93.19288635253906,11321000
2016-09-01,114.0,114.5,113.0,113.0,91.97201538085938,16972000
2016-09-02,113.0,114.0,112.5,113.0,91.97201538085938,13224000
2016-09-05,113.5,115.0,113.5,114.0,92.78593444824219,5838000
2016-09-06,114.0,115.0,114.0,114.5,93.19288635253906,8935000
2016-09-07,114.5,115.5,114.5,114.5,93.19288635253906,6722000
2016-09-08,114.5,115.0,114.0,114.0,92.78593444824219,8303000
2016-09-09,113.5,114.0,113.5,113.5,92.37898254394531,10273000
2016-09-12,113.0,113.0,112.5,113.0,91.97201538085938,13312000
2016-09-13,112.5,113.0,111.5,112.0,91.15811920166016,15495000
2016-09-14,112.0,112.0,111.0,111.5,90.75115966796875,14859000
2016-09-19,111.0,112.0,111.0,111.5,90.75115966796875,18476000
2016-09-20,111.5,112.0,111.0,111.5,90.75115966796875,17143000
2016-09-21,111.5,112.0,111.5,111.5,90.75115966796875,7631000
2016-09-22,112.5,112.5,111.5,111.5,90.75115966796875,15047000
2016-09-23,112.0,112.0,111.0,111.5,90.75115966796875,12799000
2016-09-26,111.5,112.0,111.5,112.0,91.15811920166016,9193000
2016-09-27,112.0,112.0,112.0,112.0,91.15811920166016,0
2016-09-29,111.5,112.0,111.5,112.0,91.15811920166016,17065000
2016-09-30,111.5,112.0,110.0,111.0,90.34420013427734,20495000
2016-10-03,110.5,111.5,110.0,111.0,90.34420013427734,7424000
2016-10-04,111.0,112.0,110.5,112.0,91.15811920166016,14388000
2016-10-05,111.5,112.5,111.5,112.0,91.15811920166016,11667000
2016-10-06,111.5,112.5,111.5,112.5,91.56507873535156,12482000
2016-10-07,112.0,112.5,112.0,112.0,91.15811920166016,10400000
2016-10-11,111.5,112.5,111.5,112.0,91.15811920166016,15518000
2016-10-12,111.5,112.5,111.5,112.0,91.15811920166016,12065000
2016-10-13,111.5,112.5,111.5,112.0,91.15811920166016,13375000
2016-10-14,111.5,112.0,111.5,111.5,90.75115966796875,15289000
2016-10-17,111.5,112.5,111.5,112.5,91.56507873535156,6935000
2016-10-18,112.0,112.5,112.0,112.5,91.56507873535156,7309000
2016-10-19,112.0,112.5,111.5,111.5,90.75115966796875,11026000
2016-10-20,111.5,112.0,111.5,111.5,90.75115966796875,10240000
2016-10-21,111.5,112.0,111.5,112.0,91.15811920166016,10424000
2016-10-24,111.5,112.5,111.5,112.5,91.56507873535156,8008000
2016-10-25,112.5,112.5,111.5,111.5,90.75115966796875,8491000
2016-10-26,111.5,112.0,111.5,111.5,90.75115966796875,11691000
2016-10-27,111.5,112.0,111.0,111.0,90.34420013427734,18503000
2016-10-28,110.0,110.5,110.0,110.5,89.93724060058594,19903000
2016-10-31,110.0,110.5,108.0,108.0,87.9024658203125,33586000
2016-11-01,108.0,109.5,107.0,109.0,88.71637725830078,19826000
2016-11-02,108.0,108.5,107.5,108.0,87.9024658203125,16464000
2016-11-03,108.0,109.5,107.5,108.5,88.30941772460938,15748000
2016-11-04,108.0,108.5,108.0,108.0,87.9024658203125,11327000
2016-11-07,108.5,109.5,108.0,108.5,88.30941772460938,13604000
2016-11-08,108.5,110.5,108.0,110.0,89.5302963256836,13679000
2016-11-09,110.0,111.0,109.0,109.0,88.71637725830078,16726000
2016-11-10,109.5,110.0,109.0,109.0,88.71637725830078,14792000
2016-11-11,108.0,108.5,107.0,107.0,87.08855438232422,24290000
2016-11-14,106.5,106.5,105.0,105.0,85.46072387695312,24207000
2016-11-15,104.5,105.0,104.0,104.0,84.64682006835938,26784000
2016-11-16,104.0,107.0,104.0,106.0,86.27464294433594,18405000
2016-11-17,105.0,106.0,105.0,105.5,85.86768341064453,11551000
2016-11-18,105.5,106.0,105.5,105.5,85.86768341064453,7151000
2016-11-21,105.5,106.0,105.0,105.0,85.46072387695312,6356000
2016-11-22,105.0,107.0,105.0,106.0,86.27464294433594,12002000
2016-11-23,106.0,108.5,106.0,107.5,87.49551391601562,11359000
2016-11-24,107.5,108.0,107.0,107.5,87.49551391601562,7457000
2016-11-25,107.5,108.0,107.0,107.5,87.49551391601562,5554000
2016-11-28,107.5,108.0,107.5,107.5,87.49551391601562,6201000
2016-11-29,107.5,108.5,107.5,107.5,87.49551391601562,9210000
2016-11-30,107.5,108.0,107.5,107.5,87.49551391601562,19632000
