Date,Open,High,Low,Close,Adj Close,Volume
2016-08-01,12.579915046691895,12.72126293182373,12.509242057800293,12.72126293182373,11.106947898864746,20748883
2016-08-02,12.72126293182373,12.72126293182373,12.544577598571777,12.68592643737793,11.076096534729004,18772192
2016-08-03,12.544577598571777,12.579915046691895,12.438568115234375,12.473904609680176,10.890978813171387,23752830
2016-08-04,12.509242057800293,12.544577598571777,12.403230667114258,12.544577598571777,10.95268440246582,26677539
2016-08-05,12.544577598571777,12.756599426269531,12.544577598571777,12.72126293182373,11.106947898864746,20713509
2016-08-08,12.791935920715332,12.82727336883545,12.650588989257812,12.791935920715332,11.168652534484863,15070673
2016-08-09,12.791935920715332,12.82727336883545,12.68592643737793,12.82727336883545,11.199506759643555,18520330
2016-08-10,12.82727336883545,12.82727336883545,12.72126293182373,12.791935920715332,11.168652534484863,14890974
2016-08-11,12.791935920715332,12.86260986328125,12.650588989257812,12.86260986328125,11.23035717010498,24869228
2016-08-12,12.86260986328125,12.86260986328125,12.756599426269531,12.82727336883545,11.199506759643555,16852100
2016-08-15,12.82727336883545,12.82727336883545,12.72126293182373,12.756599426269531,11.137800216674805,8778373
2016-08-16,12.791935920715332,12.82727336883545,12.72126293182373,12.82727336883545,11.199506759643555,15359323
2016-08-17,12.82727336883545,12.82727336883545,12.72126293182373,12.756599426269531,11.137800216674805,14551385
2016-08-18,12.791935920715332,12.86260986328125,12.72126293182373,12.86260986328125,11.23035717010498,18724084
2016-08-19,12.86260986328125,12.933283805847168,12.72126293182373,12.72126293182373,11.106947898864746,21992627
2016-08-22,12.72126293182373,12.791935920715332,12.615251541137695,12.756599426269531,11.137800216674805,17191689
2016-08-23,12.72126293182373,12.82727336883545,12.68592643737793,12.82727336883545,11.199506759643555,9449061
2016-08-24,12.82727336883545,12.82727336883545,12.72126293182373,12.791935920715332,11.168652534484863,7714328
2016-08-25,12.756599426269531,12.82727336883545,12.72126293182373,12.791935920715332,11.168652534484863,8744414
2016-08-26,12.897947311401367,12.933283805847168,12.82727336883545,12.933283805847168,11.292064666748047,19415996
2016-08-29,12.86260986328125,12.897947311401367,12.756599426269531,12.86260986328125,11.23035717010498,17825588
2016-08-30,12.86260986328125,12.897947311401367,12.756599426269531,12.82727336883545,11.199506759643555,19050938
2016-08-31,12.82727336883545,12.86260986328125,12.615251541137695,12.68592643737793,11.076096534729004,37226020
2016-09-01,12.650588989257812,12.756599426269531,12.579915046691895,12.756599426269531,11.137800216674805,21531352
2016-09-02,12.756599426269531,12.791935920715332,12.650588989257812,12.68592643737793,11.076096534729004,13333110
2016-09-05,12.756599426269531,12.82727336883545,12.756599426269531,12.791935920715332,11.168652534484863,11933720
2016-09-06,12.791935920715332,12.86260986328125,12.756599426269531,12.791935920715332,11.168652534484863,17776065
2016-09-07,12.86260986328125,12.933283805847168,12.86260986328125,12.933283805847168,11.292064666748047,17435061
2016-09-08,12.933283805847168,12.933283805847168,12.82727336883545,12.897947311401367,11.261211395263672,18752383
2016-09-09,12.86260986328125,12.86260986328125,12.756599426269531,12.86260986328125,11.23035717010498,11987488
2016-09-12,12.72126293182373,12.756599426269531,12.650588989257812,12.72126293182373,11.106947898864746,18353366
2016-09-13,12.650588989257812,12.68592643737793,12.473904609680176,12.509242057800293,10.921833038330078,33991436
2016-09-14,12.473904609680176,12.579915046691895,12.438568115234375,12.438568115234375,10.860127449035645,28177390
2016-09-19,12.473904609680176,12.72126293182373,12.473904609680176,12.68592643737793,11.076096534729004,26275692
2016-09-20,12.68592643737793,12.72126293182373,12.615251541137695,12.650588989257812,11.045243263244629,12005883
2016-09-21,12.615251541137695,12.650588989257812,12.579915046691895,12.615251541137695,11.014389038085938,14920688
2016-09-22,12.68592643737793,12.72126293182373,12.579915046691895,12.615251541137695,11.014389038085938,17333184
2016-09-23,12.68592643737793,12.756599426269531,12.615251541137695,12.68592643737793,11.076096534729004,15687593
2016-09-26,12.756599426269531,12.756599426269531,12.579915046691895,12.615251541137695,11.014389038085938,15391867
2016-09-27,12.615251541137695,12.615251541137695,12.615251541137695,12.615251541137695,11.014389038085938,0
2016-09-29,12.68592643737793,12.791935920715332,12.615251541137695,12.791935920715332,11.168652534484863,23962243
2016-09-30,12.650588989257812,12.72126293182373,12.579915046691895,12.650588989257812,11.045243263244629,19682007
2016-10-03,12.68592643737793,12.791935920715332,12.650588989257812,12.791935920715332,11.168652534484863,19408921
2016-10-04,12.756599426269531,12.82727336883545,12.72126293182373,12.791935920715332,11.168652534484863,13876452
2016-10-05,12.72126293182373,12.82727336883545,12.68592643737793,12.791935920715332,11.168652534484863,11625260
2016-10-06,12.791935920715332,12.82727336883545,12.756599426269531,12.82727336883545,11.199506759643555,9423592
2016-10-07,12.791935920715332,12.82727336883545,12.72126293182373,12.82727336883545,11.199506759643555,10156538
2016-10-11,12.791935920715332,12.791935920715332,12.650588989257812,12.72126293182373,11.106947898864746,16782767
2016-10-12,12.650588989257812,12.72126293182373,12.615251541137695,12.72126293182373,11.106947898864746,10063151
2016-10-13,12.72126293182373,12.72126293182373,12.615251541137695,12.615251541137695,11.014389038085938,19476839
2016-10-14,12.68592643737793,12.68592643737793,12.579915046691895,12.615251541137695,11.014389038085938,16164432
2016-10-17,12.615251541137695,12.650588989257812,12.403230667114258,12.544577598571777,10.95268440246582,28139186
2016-10-18,12.544577598571777,12.72126293182373,12.509242057800293,12.72126293182373,11.106947898864746,19012734
2016-10-19,12.72126293182373,12.756599426269531,12.68592643737793,12.756599426269531,11.137800216674805,16537980
2016-10-20,12.756599426269531,12.756599426269531,12.650588989257812,12.72126293182373,11.106947898864746,7255883
2016-10-21,12.72126293182373,12.72126293182373,12.650588989257812,12.72126293182373,11.106947898864746,5641420
2016-10-24,12.72126293182373,12.72126293182373,12.650588989257812,12.68592643737793,11.076096534729004,6655942
2016-10-25,12.68592643737793,12.72126293182373,12.650588989257812,12.68592643737793,11.076096534729004,6334748
2016-10-26,12.68592643737793,12.68592643737793,12.615251541137695,12.615251541137695,11.014389038085938,8536416
2016-10-27,12.615251541137695,12.615251541137695,12.509242057800293,12.544577598571777,10.95268440246582,16915773
2016-10-28,12.544577598571777,12.615251541137695,12.509242057800293,12.615251541137695,11.014389038085938,15764000
2016-10-31,12.509242057800293,12.72126293182373,12.473904609680176,12.68592643737793,11.076096534729004,15328194
2016-11-01,12.68592643737793,12.68592643737793,12.615251541137695,12.650588989257812,11.045243263244629,9405198
2016-11-02,12.615251541137695,12.650588989257812,12.544577598571777,12.579915046691895,10.983536720275879,10050417
2016-11-03,12.579915046691895,12.615251541137695,12.509242057800293,12.544577598571777,10.95268440246582,10316428
2016-11-04,12.509242057800293,12.544577598571777,12.473904609680176,12.473904609680176,10.890978813171387,13051534
2016-11-07,12.509242057800293,12.579915046691895,12.509242057800293,12.544577598571777,10.95268440246582,11577152
2016-11-08,12.544577598571777,12.68592643737793,12.544577598571777,12.650588989257812,11.045243263244629,13569407
2016-11-09,12.72126293182373,12.72126293182373,12.403230667114258,12.403230667114258,10.829275131225586,38390527
2016-11-10,12.615251541137695,12.615251541137695,12.544577598571777,12.544577598571777,10.95268440246582,12178507
2016-11-11,12.544577598571777,12.615251541137695,12.473904609680176,12.473904609680176,10.890978813171387,44317769
2016-11-14,12.509242057800293,12.650588989257812,12.438568115234375,12.579915046691895,10.983536720275879,33115579
2016-11-15,12.650588989257812,12.756599426269531,12.615251541137695,12.756599426269531,11.137800216674805,34473935
2016-11-16,12.756599426269531,12.897947311401367,12.756599426269531,12.897947311401367,11.261211395263672,49800715
2016-11-17,12.897947311401367,12.897947311401367,12.68592643737793,12.897947311401367,11.261211395263672,27559055
2016-11-18,12.933283805847168,12.933283805847168,12.791935920715332,12.86260986328125,11.23035717010498,26618111
2016-11-21,12.86260986328125,12.933283805847168,12.82727336883545,12.897947311401367,11.261211395263672,11667709
2016-11-22,12.897947311401367,12.933283805847168,12.82727336883545,12.933283805847168,11.292064666748047,13415177
2016-11-23,12.933283805847168,12.968620300292969,12.86260986328125,12.933283805847168,11.292064666748047,13177465
2016-11-24,12.968620300292969,12.968620300292969,12.82727336883545,12.897947311401367,11.261211395263672,15053693
2016-11-25,12.897947311401367,12.933283805847168,12.86260986328125,12.897947311401367,11.261211395263672,12931263
2016-11-28,12.897947311401367,13.074630737304688,12.897947311401367,13.074630737304688,11.415472984313965,22002532
2016-11-29,13.039294242858887,13.074630737304688,12.933283805847168,12.933283805847168,11.292064666748047,24552279
2016-11-30,12.933283805847168,13.074630737304688,12.86260986328125,13.074630737304688,11.415472984313965,44333333
2016-12-01,13.00395679473877,13.00395679473877,12.933283805847168,13.00395679473877,11.353769302368164,16148868
2016-12-02,12.933283805847168,12.968620300292969,12.897947311401367,12.933283805847168,11.292064666748047,12973711
2016-12-05,12.933283805847168,12.933283805847168,12.791935920715332,12.791935920715332,11.168652534484863,12850610
2016-12-06,12.933283805847168,12.933283805847168,12.791935920715332,12.82727336883545,11.199506759643555,13074173
2016-12-07,12.933283805847168,12.933283805847168,12.82727336883545,12.86260986328125,11.23035717010498,8573205
2016-12-08,12.933283805847168,13.145304679870605,12.897947311401367,13.145304679870605,11.477180480957031,42799523
2016-12-09,13.145304679870605,13.215977668762207,13.074630737304688,13.215977668762207,11.538884162902832,20338546
2016-12-12,13.286651611328125,13.357325553894043,13.145304679870605,13.145304679870605,11.477180480957031,22537384
2016-12-13,13.145304679870605,13.215977668762207,13.109968185424805,13.215977668762207,11.538884162902832,13222743
2016-12-14,13.215977668762207,13.215977668762207,13.00395679473877,13.039294242858887,11.384621620178223,22094504
2016-12-15,13.00395679473877,13.145304679870605,13.00395679473877,13.109968185424805,11.446328163146973,14724009
2016-12-16,13.145304679870605,13.145304679870605,13.039294242858887,13.039294242858887,11.384621620178223,18664656
2016-12-19,13.00395679473877,13.039294242858887,12.897947311401367,12.897947311401367,11.261211395263672,13226988
2016-12-20,12.897947311401367,12.968620300292969,12.86260986328125,12.933283805847168,11.292064666748047,9908921
2016-12-21,12.968620300292969,13.00395679473877,12.897947311401367,12.897947311401367,11.261211395263672,10182007
2016-12-22,12.933283805847168,12.933283805847168,12.82727336883545,12.82727336883545,11.199506759643555,9052874
2016-12-23,12.82727336883545,12.86260986328125,12.756599426269531,12.756599426269531,11.137800216674805,10078716
2016-12-26,12.756599426269531,12.86260986328125,12.756599426269531,12.86260986328125,11.23035717010498,3537384
2016-12-27,12.86260986328125,12.86260986328125,12.756599426269531,12.791935920715332,11.168652534484863,4846216
2016-12-28,12.791935920715332,12.897947311401367,12.791935920715332,12.897947311401367,11.261211395263672,5450402
2016-12-29,12.86260986328125,12.86260986328125,12.791935920715332,12.82727336883545,11.199506759643555,14405645
2016-12-30,12.897947311401367,12.968620300292969,12.791935920715332,12.968620300292969,11.322916030883789,12269064
2017-01-03,12.897947311401367,13.00395679473877,12.86260986328125,13.00395679473877,11.353769302368164,5208445
2017-01-04,13.039294242858887,13.039294242858887,12.968620300292969,13.00395679473877,11.353769302368164,8857611
2017-01-05,13.00395679473877,13.074630737304688,13.00395679473877,13.039294242858887,11.384621620178223,13777405
2017-01-06,13.074630737304688,13.074630737304688,13.00395679473877,13.074630737304688,11.415472984313965,9313226
2017-01-09,13.074630737304688,13.074630737304688,12.897947311401367,12.933283805847168,11.292064666748047,11773830
2017-01-10,12.933283805847168,13.00395679473877,12.86260986328125,12.897947311401367,11.261211395263672,15589961
2017-01-11,12.897947311401367,13.039294242858887,12.897947311401367,13.00395679473877,11.353769302368164,13016160
2017-01-12,12.968620300292969,13.109968185424805,12.968620300292969,13.109968185424805,11.446328163146973,18309502
2017-01-13,13.109968185424805,13.109968185424805,12.968620300292969,13.074630737304688,11.415472984313965,13062853
2017-01-16,13.074630737304688,13.074630737304688,12.933283805847168,12.933283805847168,11.292064666748047,10044757
2017-01-17,13.00395679473877,13.074630737304688,12.968620300292969,13.074630737304688,11.415472984313965,11418677
2017-01-18,13.074630737304688,13.074630737304688,12.968620300292969,13.074630737304688,11.415472984313965,16042746
2017-01-19,13.00395679473877,13.00395679473877,12.897947311401367,12.933283805847168,11.292064666748047,16294608
2017-01-20,12.933283805847168,13.074630737304688,12.897947311401367,13.039294242858887,11.384621620178223,15574396
2017-01-23,13.109968185424805,13.145304679870605,13.074630737304688,13.074630737304688,11.415472984313965,13553842
2017-01-24,13.074630737304688,13.109968185424805,13.00395679473877,13.039294242858887,11.384621620178223,12154453
2017-02-02,13.145304679870605,13.145304679870605,12.897947311401367,12.897947311401367,11.261211395263672,41354855
2017-02-03,12.897947311401367,12.968620300292969,12.897947311401367,12.897947311401367,11.261211395263672,21186103
2017-02-06,12.968620300292969,13.074630737304688,12.933283805847168,13.00395679473877,11.353769302368164,11720062
2017-02-07,12.933283805847168,13.039294242858887,12.897947311401367,13.00395679473877,11.353769302368164,27428880
2017-02-08,13.00395679473877,13.00395679473877,12.897947311401367,12.968620300292969,11.322916030883789,23935359
2017-02-09,12.968620300292969,13.039294242858887,12.933283805847168,13.00395679473877,11.353769302368164,17892091
2017-02-10,13.039294242858887,13.145304679870605,13.00395679473877,13.145304679870605,11.477180480957031,25256926
2017-02-13,13.145304679870605,13.215977668762207,13.145304679870605,13.215977668762207,11.538884162902832,25238531
2017-02-14,13.215977668762207,13.215977668762207,13.145304679870605,13.215977668762207,11.538884162902832,21000744
2017-02-15,13.109968185424805,13.39266300201416,13.039294242858887,13.357325553894043,11.6622953414917,60069035
2017-02-16,13.427998542785645,13.604683876037598,13.39266300201416,13.427998542785645,11.724000930786133,92194147
2017-02-17,13.427998542785645,13.463335990905762,13.286651611328125,13.286651611328125,11.600589752197266,37415624
2017-02-20,13.357325553894043,13.39266300201416,13.251315116882324,13.251315116882324,11.569737434387207,14786267
2017-02-21,13.215977668762207,13.251315116882324,13.145304679870605,13.215977668762207,11.538884162902832,25865356
2017-02-22,13.286651611328125,13.321989059448242,13.180642127990723,13.215977668762207,11.538884162902832,47225499
2017-02-23,13.215977668762207,13.251315116882324,13.109968185424805,13.145304679870605,11.477180480957031,30599791
2017-02-24,13.109968185424805,13.251315116882324,13.109968185424805,13.180642127990723,11.50803279876709,22490691
2017-03-01,13.145304679870605,13.180642127990723,13.145304679870605,13.180642127990723,11.50803279876709,28586312
2017-03-02,13.251315116882324,13.39266300201416,12.933283805847168,12.968620300292969,11.322916030883789,153243745
2017-03-03,12.791935920715332,12.968620300292969,12.791935920715332,12.791935920715332,11.168652534484863,135626155
2017-03-06,12.791935920715332,12.86260986328125,12.72126293182373,12.791935920715332,11.168652534484863,100038651
2017-03-07,12.82727336883545,12.968620300292969,12.82727336883545,12.933283805847168,11.292064666748047,34418752
2017-03-08,12.933283805847168,13.00395679473877,12.897947311401367,12.968620300292969,11.322916030883789,29667337
2017-03-09,13.00395679473877,13.039294242858887,12.897947311401367,12.933283805847168,11.292064666748047,43802725
2017-03-10,12.933283805847168,12.933283805847168,12.82727336883545,12.86260986328125,11.23035717010498,44474829
2017-03-13,12.897947311401367,12.933283805847168,12.86260986328125,12.86260986328125,11.23035717010498,44931859
2017-03-14,12.897947311401367,13.039294242858887,12.86260986328125,12.968620300292969,11.322916030883789,43931486
2017-03-15,12.968620300292969,13.00395679473877,12.897947311401367,12.897947311401367,11.261211395263672,53265937
2017-03-16,12.933283805847168,12.968620300292969,12.897947311401367,12.897947311401367,11.261211395263672,64612452
2017-03-17,12.897947311401367,13.00395679473877,12.897947311401367,12.968620300292969,11.322916030883789,66716488
2017-03-20,13.00395679473877,13.00395679473877,12.897947311401367,12.933283805847168,11.292064666748047,52575439
2017-03-21,12.968620300292969,13.00395679473877,12.933283805847168,13.00395679473877,11.353769302368164,27144474
2017-03-22,12.968620300292969,13.074630737304688,12.933283805847168,13.039294242858887,11.384621620178223,50556300
2017-03-23,13.074630737304688,13.074630737304688,12.968620300292969,13.00395679473877,11.353769302368164,32838248
2017-03-24,13.00395679473877,13.039294242858887,12.933283805847168,12.933283805847168,11.292064666748047,40576631
2017-03-27,12.933283805847168,12.933283805847168,12.756599426269531,12.897947311401367,11.261211395263672,69600164
2017-03-28,12.897947311401367,12.968620300292969,12.897947311401367,12.933283805847168,11.292064666748047,31724680
2017-03-29,12.968620300292969,13.00395679473877,12.933283805847168,12.933283805847168,11.292064666748047,30792225
2017-03-30,12.968620300292969,13.00395679473877,12.933283805847168,12.968620300292969,11.322916030883789,32273682
2017-03-31,13.00395679473877,13.039294242858887,12.968620300292969,13.039294242858887,11.384621620178223,78732276
2017-04-05,13.074630737304688,13.145304679870605,13.039294242858887,13.109968185424805,11.446328163146973,63024873
2017-04-06,13.109968185424805,13.145304679870605,13.074630737304688,13.109968185424805,11.446328163146973,56654751
2017-04-07,13.109968185424805,13.180642127990723,13.074630737304688,13.109968185424805,11.446328163146973,66526884
2017-04-10,13.145304679870605,13.251315116882324,13.145304679870605,13.251315116882324,11.569737434387207,27379356
2017-04-11,13.251315116882324,13.286651611328125,13.215977668762207,13.251315116882324,11.569737434387207,24299002
2017-04-12,13.215977668762207,13.251315116882324,13.180642127990723,13.251315116882324,11.569737434387207,25423890
2017-04-13,13.215977668762207,13.286651611328125,13.215977668762207,13.286651611328125,11.600589752197266,26354930
